date,customer_id,product_category,payment_method,value [USD],time_on_site [Minutes],clicks_in_site,marketing_channel
27/11/2020,14890,508,credit,556.19,83.1,60,Email Marketing
27/11/2020,1695,512,credit,249.17,20.7,23,Email Marketing
27/11/2020,7266,515,credit,265.36,44.1,31,Email Marketing
27/11/2020,11082,502,credit,247.67,32.9,12,Email Marketing
27/11/2020,17877,501,credit,1070.28,46.7,37,Email Marketing
27/11/2020,12169,507,credit,49.56,4.4,7,Email Marketing
27/11/2020,18251,513,credit,63.96,26.1,11,Email Marketing
27/11/2020,1415,512,credit,546.84,30.9,53,Email Marketing
27/11/2020,6393,504,credit,125.44,23.7,9,Email Marketing
27/11/2020,13949,509,credit,100.92,24.8,16,Email Marketing
27/11/2020,8586,513,credit,56.74,5.2,10,Email Marketing
27/11/2020,819,511,credit,42.18,3.4,6,Email Marketing
27/11/2020,7327,512,credit,265.28,40.5,29,Email Marketing
27/11/2020,19474,508,credit,116.43,35.5,14,Email Marketing
27/11/2020,8338,506,credit,718.71,20.2,39,Email Marketing
27/11/2020,12644,515,credit,130.27,14.4,18,Email Marketing
27/11/2020,17642,515,credit,179.39,15,20,Email Marketing
27/11/2020,17635,511,credit,180.65,31.1,18,Email Marketing
27/11/2020,1342,515,credit,148.23,46.6,8,Email Marketing
27/11/2020,18735,508,credit,315.12,33.3,28,Email Marketing
27/11/2020,2072,505,credit,507.26,81,31,Email Marketing
27/11/2020,13994,514,credit,110.71,4.6,10,Email Marketing
27/11/2020,18681,502,credit,482.03,34.1,12,Email Marketing
27/11/2020,3691,503,credit,7.91,14.6,6,Email Marketing
27/11/2020,11390,502,credit,154.57,11.2,12,Email Marketing
27/11/2020,14794,509,credit,254.37,29.4,25,Email Marketing
27/11/2020,4150,509,credit,328.21,49.6,26,Email Marketing
27/11/2020,12646,511,credit,107.03,7,15,Email Marketing
27/11/2020,11195,503,credit,185.47,22.8,10,Email Marketing
27/11/2020,1927,503,credit,301.68,24.2,28,Email Marketing
27/11/2020,10823,512,credit,629.43,81.8,48,Email Marketing
27/11/2020,8479,507,credit,306.84,39.5,18,Email Marketing
27/11/2020,18317,507,credit,321.87,59.7,36,Email Marketing
27/11/2020,7868,503,credit,169.01,46.3,13,Email Marketing
27/11/2020,6385,508,credit,247.6,55.5,30,Email Marketing
27/11/2020,1328,515,credit,36.96,10,6,Email Marketing
27/11/2020,1309,514,credit,226.41,18.6,14,Email Marketing
27/11/2020,12676,511,credit,33.13,16,8,Email Marketing
27/11/2020,3488,514,credit,233.28,32.9,27,Email Marketing
27/11/2020,18227,511,credit,316.76,23.8,25,Email Marketing
27/11/2020,9274,512,credit,86.22,7.6,7,Email Marketing
27/11/2020,8261,508,credit,667.85,58.4,27,Email Marketing
27/11/2020,1712,509,credit,58.97,20.9,11,Email Marketing
27/11/2020,8081,503,credit,193.43,37.1,12,Email Marketing
27/11/2020,2988,507,credit,266.23,84.5,27,Email Marketing
27/11/2020,12031,515,credit,185.37,11.6,20,Email Marketing
27/11/2020,9280,513,credit,129.03,29.3,7,Email Marketing
27/11/2020,18769,505,credit,78.19,12.2,13,Email Marketing
27/11/2020,18742,510,credit,184.49,47.2,24,Email Marketing
27/11/2020,15729,511,credit,434.75,53.5,40,Email Marketing
27/11/2020,3096,513,credit,565.18,64.1,17,Email Marketing
27/11/2020,8075,514,credit,105.77,31.9,15,Email Marketing
27/11/2020,5394,506,credit,347.76,55.4,14,Email Marketing
27/11/2020,9574,511,credit,740.7,40.2,49,Email Marketing
27/11/2020,17335,513,credit,22.68,12.3,8,Email Marketing
27/11/2020,11581,503,credit,176.74,37.5,9,Email Marketing
27/11/2020,2376,514,credit,1161.07,32.7,39,Email Marketing
27/11/2020,18439,510,credit,216.54,16.1,23,Email Marketing
27/11/2020,4236,508,credit,216.92,22.3,12,Email Marketing
27/11/2020,12838,501,credit,117.09,4.6,7,Email Marketing
27/11/2020,499,515,credit,203.23,46.8,13,Email Marketing
27/11/2020,4376,509,credit,228.64,42,24,Email Marketing
27/11/2020,18012,503,credit,191.6,20.4,23,Email Marketing
27/11/2020,9891,505,credit,30.67,9.9,8,Email Marketing
27/11/2020,12214,509,credit,189.6,17.3,11,Email Marketing
27/11/2020,7575,511,credit,839.7,34.3,50,Email Marketing
27/11/2020,19703,508,credit,543.11,38.8,51,Email Marketing
27/11/2020,6110,506,credit,58.75,13.1,9,Email Marketing
27/11/2020,19075,505,credit,437.97,23.1,18,Email Marketing
27/11/2020,11560,507,credit,221.02,52.6,6,Email Marketing
27/11/2020,1775,501,credit,797.74,20.8,58,Email Marketing
27/11/2020,11294,501,credit,377.71,35.5,34,Email Marketing
27/11/2020,1112,509,credit,318.54,7,17,Email Marketing
27/11/2020,17659,513,credit,36.55,5.5,7,Email Marketing
27/11/2020,749,514,credit,14.63,6.2,7,Email Marketing
27/11/2020,15267,509,credit,1249.14,145.1,125,Email Marketing
27/11/2020,18503,505,credit,103.73,18.3,12,Email Marketing
27/11/2020,1426,506,credit,202.88,26,7,Email Marketing
27/11/2020,16514,501,credit,320.18,29,33,Email Marketing
27/11/2020,2631,513,credit,563.02,30.5,51,Email Marketing
27/11/2020,19693,508,credit,156.32,16.6,18,Email Marketing
27/11/2020,5124,508,credit,777.28,26.7,51,Email Marketing
27/11/2020,2422,514,credit,436.61,19.2,45,Email Marketing
27/11/2020,11184,510,credit,91.9,26.7,14,Email Marketing
27/11/2020,4861,501,credit,95.3,13.8,14,Email Marketing
27/11/2020,4169,512,credit,55.74,22.9,10,Email Marketing
27/11/2020,15172,512,credit,73.91,7.7,7,Email Marketing
27/11/2020,3989,508,credit,187.72,32.5,11,Email Marketing
27/11/2020,15357,506,credit,340.39,4.2,22,Email Marketing
27/11/2020,7111,509,credit,8.21,5.5,7,Email Marketing
27/11/2020,262,502,credit,369.47,31.7,34,Email Marketing
27/11/2020,19944,503,credit,77.89,11.4,10,Email Marketing
27/11/2020,11089,511,credit,545.69,45.4,58,Email Marketing
27/11/2020,6555,512,credit,151.36,9.5,17,Email Marketing
27/11/2020,2082,514,credit,250.85,63,30,Email Marketing
27/11/2020,4261,508,credit,100.67,45.1,8,Email Marketing
27/11/2020,11039,511,credit,72.26,13.8,8,Email Marketing
27/11/2020,743,509,credit,63.84,55.9,11,Email Marketing
27/11/2020,5010,507,credit,6.87,22.8,6,Email Marketing
27/11/2020,4258,513,credit,350.25,49.9,13,Email Marketing
27/11/2020,8335,501,credit,66.4,58,9,Email Marketing
27/11/2020,18639,515,credit,163.81,33.6,7,Email Marketing
27/11/2020,1350,515,credit,422.4,83.3,31,Email Marketing
27/11/2020,1685,509,credit,0.4,7.2,6,Email Marketing
27/11/2020,15945,508,credit,1254.87,82.5,41,Email Marketing
27/11/2020,2369,506,credit,130.99,20.5,14,Email Marketing
27/11/2020,17016,502,credit,65.96,12.6,10,Email Marketing
27/11/2020,13010,508,credit,151.55,14.3,16,Email Marketing
27/11/2020,17567,509,credit,117,38,11,Email Marketing
27/11/2020,11037,505,credit,117.98,16.8,13,Email Marketing
27/11/2020,17289,501,credit,338.35,40.2,20,Email Marketing
27/11/2020,10255,513,credit,79.61,2.9,8,Email Marketing
27/11/2020,3795,512,credit,29.06,5.4,8,Email Marketing
27/11/2020,12796,511,credit,1214.92,20.3,118,Email Marketing
27/11/2020,1655,504,credit,261.64,16.3,14,Email Marketing
27/11/2020,1263,503,credit,232.07,40.1,24,Email Marketing
27/11/2020,10774,507,credit,435.38,27.1,13,Email Marketing
27/11/2020,16749,504,credit,156.86,20.2,17,Email Marketing
27/11/2020,2531,503,credit,220.13,10.1,8,Google Search Ads
27/11/2020,3066,502,credit,316.44,43.8,26,Google Search Ads
27/11/2020,15647,508,credit,602.7,52.2,15,Google Search Ads
27/11/2020,6457,506,credit,472.96,20.3,28,Google Search Ads
27/11/2020,10253,504,credit,413.92,24.5,12,Google Search Ads
27/11/2020,14817,512,credit,7.66,21,7,Google Search Ads
27/11/2020,15811,504,credit,341.5,39.8,30,Google Search Ads
27/11/2020,18632,511,credit,90.93,21.7,12,Google Search Ads
27/11/2020,5009,512,credit,29.99,16.9,7,Google Search Ads
27/11/2020,15265,506,credit,31.09,13.6,7,Google Search Ads
27/11/2020,4237,512,credit,215.93,39.8,13,Google Search Ads
27/11/2020,8441,501,credit,594.38,110.2,55,Google Search Ads
27/11/2020,246,515,credit,195.3,21.6,19,Google Search Ads
27/11/2020,11903,511,credit,365.68,39.1,36,Google Search Ads
27/11/2020,9166,510,credit,535.28,47.2,55,Google Search Ads
27/11/2020,2370,510,credit,149.91,17.1,9,Google Search Ads
27/11/2020,7485,507,credit,39.18,5.8,8,Google Search Ads
27/11/2020,15917,501,credit,316.29,53.4,11,Google Search Ads
27/11/2020,4804,515,credit,41.97,17.9,7,Google Search Ads
27/11/2020,12724,512,credit,133,76.2,8,Google Search Ads
27/11/2020,10619,504,credit,184.54,21.8,17,Google Search Ads
27/11/2020,19502,508,credit,301.26,37.4,30,Google Search Ads
27/11/2020,18620,513,credit,84.92,11.1,12,Google Search Ads
27/11/2020,14341,505,credit,199.68,43.8,13,Google Search Ads
27/11/2020,5409,514,credit,79.21,11.2,8,Google Search Ads
27/11/2020,13418,506,credit,75.6,31.1,13,Google Search Ads
27/11/2020,16153,509,credit,91.88,25.5,12,Google Search Ads
27/11/2020,6959,505,credit,20.71,2.5,8,Google Search Ads
27/11/2020,4669,508,credit,761.17,98.3,58,Google Search Ads
27/11/2020,712,505,credit,42.35,13.2,10,Google Search Ads
27/11/2020,10844,512,credit,62.99,21.6,12,Google Search Ads
27/11/2020,15616,511,credit,595.25,44.9,23,Google Search Ads
27/11/2020,7934,508,credit,1421.51,112,24,Google Search Ads
27/11/2020,988,512,credit,117.5,10.7,12,Google Search Ads
27/11/2020,1751,510,credit,45.16,11.2,9,Google Search Ads
27/11/2020,6091,502,credit,259.68,11.3,17,Google Search Ads
27/11/2020,4754,513,credit,37.03,3.6,8,Google Search Ads
27/11/2020,16369,506,credit,156.93,12.4,19,Google Search Ads
27/11/2020,1081,509,credit,36.66,8.7,10,Google Search Ads
27/11/2020,3450,501,credit,245.69,36.6,7,Google Search Ads
27/11/2020,18079,512,credit,174.63,10,21,Google Search Ads
27/11/2020,9396,505,credit,18.56,4.9,7,Google Search Ads
27/11/2020,1646,505,credit,543.5,32.8,54,Google Search Ads
27/11/2020,8955,502,credit,337.65,29.6,37,Google Search Ads
27/11/2020,7365,504,credit,68.36,8.5,12,Google Search Ads
27/11/2020,3790,501,credit,147.21,16.8,18,Google Search Ads
27/11/2020,17518,504,credit,276.64,32.4,23,Google Search Ads
27/11/2020,14569,507,credit,242.92,11.4,13,Google Search Ads
27/11/2020,9446,515,credit,148.72,8.8,16,Google Search Ads
27/11/2020,12903,509,credit,15.3,31.4,7,Google Search Ads
27/11/2020,7118,505,credit,50.96,11.3,7,Google Search Ads
27/11/2020,8766,514,credit,161.58,41.5,14,Google Search Ads
27/11/2020,14475,513,credit,234.24,11.3,22,Google Search Ads
27/11/2020,8478,503,credit,1466.61,26.5,17,Google Search Ads
27/11/2020,15481,505,credit,55.38,24.6,8,Google Search Ads
27/11/2020,9218,504,credit,227.08,35.4,26,Google Search Ads
27/11/2020,1654,505,credit,227.57,5.6,15,Google Search Ads
27/11/2020,17163,508,credit,367.38,48.2,30,Google Search Ads
27/11/2020,15059,507,credit,305.72,28.2,26,Google Search Ads
27/11/2020,3376,508,credit,201.36,15.6,12,Google Search Ads
27/11/2020,11224,512,credit,250.75,34.6,30,Google Search Ads
27/11/2020,1389,508,credit,261.47,21.8,10,Google Search Ads
27/11/2020,6805,507,credit,122.66,10.1,11,Google Search Ads
27/11/2020,5369,508,credit,90.76,14.4,10,Google Search Ads
27/11/2020,14485,514,credit,191.97,15.3,19,Google Search Ads
27/11/2020,18337,509,credit,297.72,28.3,10,Google Search Ads
27/11/2020,6480,514,credit,146.27,28.4,19,Google Search Ads
27/11/2020,13371,511,credit,3.77,68.3,6,Google Search Ads
27/11/2020,16898,511,credit,349.11,28.2,35,Google Search Ads
27/11/2020,11612,509,credit,397.39,34,42,Google Search Ads
27/11/2020,792,514,credit,781.01,30.7,17,Google Search Ads
27/11/2020,17614,503,credit,167.83,63.7,10,Google Search Ads
27/11/2020,13344,505,credit,164.82,13.2,9,Google Search Ads
27/11/2020,13447,512,credit,274.34,29.7,27,Google Search Ads
27/11/2020,11678,501,credit,72.24,4.1,9,Google Search Ads
27/11/2020,13976,514,credit,0.33,23.9,6,Google Search Ads
27/11/2020,8087,501,credit,181.43,21.2,24,Google Search Ads
27/11/2020,3082,502,credit,339.6,2.4,11,Google Search Ads
27/11/2020,5904,512,credit,297.71,57.2,25,Google Search Ads
27/11/2020,13248,501,credit,1168,121.6,17,Google Search Ads
27/11/2020,19426,506,credit,42.44,8.2,6,Google Search Ads
27/11/2020,12729,503,credit,765.49,17.2,36,Google Search Ads
27/11/2020,12696,502,credit,279.18,44.8,19,Google Search Ads
27/11/2020,10389,505,credit,178.04,10.8,12,Google Search Ads
27/11/2020,4348,510,credit,167.36,34.7,18,Google Search Ads
27/11/2020,13243,505,credit,108.78,26.7,9,Google Search Ads
27/11/2020,13941,505,credit,185.75,25.8,15,Google Search Ads
27/11/2020,8961,507,credit,149.52,59,10,Google Search Ads
27/11/2020,7789,514,credit,262.23,21.4,12,Google Search Ads
27/11/2020,14985,508,credit,343.16,20.7,14,Google Search Ads
27/11/2020,11381,514,credit,65.56,23,9,Google Search Ads
27/11/2020,15447,508,credit,64.77,9.7,11,Google Search Ads
27/11/2020,11125,502,credit,282.93,43.2,16,Google Search Ads
27/11/2020,15635,511,credit,46.66,93.9,10,Google Search Ads
27/11/2020,9775,511,credit,530,71.8,12,Google Search Ads
27/11/2020,2232,504,credit,171.03,20.4,15,Google Search Ads
27/11/2020,12732,514,credit,649.96,7.6,9,Google Search Ads
27/11/2020,7743,502,credit,24.01,11.5,8,Google Search Ads
27/11/2020,3795,508,credit,86.4,15.4,8,Google Search Ads
27/11/2020,11665,509,credit,293.98,36.1,18,Google Search Ads
27/11/2020,4385,508,credit,217.61,23.9,12,Google Search Ads
27/11/2020,271,504,credit,207.95,50.8,6,Google Search Ads
27/11/2020,11838,505,credit,466.62,58.8,16,Google Search Ads
27/11/2020,367,503,credit,83.51,10.9,13,Google Search Ads
27/11/2020,13327,515,credit,434.27,54.7,7,Google Search Ads
27/11/2020,368,504,credit,152.73,42.2,20,Google Search Ads
27/11/2020,15038,503,credit,409.6,21.1,37,Google Search Ads
27/11/2020,18394,513,credit,315.03,10.7,28,Google Search Ads
27/11/2020,18317,509,credit,74.98,10.9,6,Google Search Ads
27/11/2020,7794,513,credit,33.31,6.2,7,Google Search Ads
27/11/2020,18584,509,credit,112.76,26.2,17,Google Search Ads
27/11/2020,899,502,credit,605.41,70.8,42,Google Search Ads
27/11/2020,5224,502,credit,257.95,38.1,9,Google Search Ads
27/11/2020,1880,503,credit,122.31,16.2,16,Google Search Ads
27/11/2020,19610,504,credit,492.65,21.9,18,Google Search Ads
27/11/2020,14897,512,credit,332.94,82,26,Google Search Ads
27/11/2020,15218,511,credit,695.56,61.6,73,Google Search Ads
27/11/2020,4442,505,credit,306.34,19.2,35,Google Search Ads
27/11/2020,9402,515,credit,54.94,7.3,11,Google Search Ads
27/11/2020,659,504,credit,425.39,62.8,12,Google Search Ads
27/11/2020,9513,514,credit,34.51,9.5,9,Google Search Ads
27/11/2020,14611,501,credit,716.81,81.1,12,Google Search Ads
27/11/2020,8631,503,credit,906.17,132.5,85,Google Search Ads
27/11/2020,14202,503,credit,307.6,45.7,22,Google Search Ads
27/11/2020,14015,506,credit,531.26,40.4,42,Google Search Ads
27/11/2020,1352,507,credit,79.57,2.4,9,Google Search Ads
27/11/2020,8616,512,credit,293.96,29.9,33,Google Search Ads
27/11/2020,5327,514,credit,10.4,19.2,6,Google Search Ads
27/11/2020,12141,506,credit,558.11,63.1,27,Google Search Ads
27/11/2020,17743,506,credit,105.44,9.7,8,Google Search Ads
27/11/2020,12961,504,credit,115.61,8.8,17,Google Search Ads
27/11/2020,3223,512,credit,591.82,59.4,32,Google Search Ads
27/11/2020,4901,508,credit,431.53,30.7,45,Google Search Ads
27/11/2020,6199,505,credit,656.89,77.7,62,Google Search Ads
27/11/2020,18464,510,credit,67.36,11.2,11,Google Search Ads
27/11/2020,11347,501,credit,237.76,36.2,12,Google Search Ads
27/11/2020,11970,512,credit,350.09,72.4,32,Google Search Ads
27/11/2020,1394,509,credit,133.22,21.8,10,Google Search Ads
27/11/2020,3743,503,credit,91.56,12.3,9,Google Search Ads
27/11/2020,14880,515,credit,21.35,10.6,6,Google Search Ads
27/11/2020,4740,514,credit,28.5,20.3,7,Google Search Ads
27/11/2020,11418,504,credit,1.28,29,6,Google Search Ads
27/11/2020,255,510,credit,223.84,93.5,27,Google Search Ads
27/11/2020,17424,507,credit,376.59,57.3,36,Google Search Ads
27/11/2020,12234,504,credit,165.1,37.7,12,Google Search Ads
27/11/2020,4345,509,credit,2.84,9,6,Google Search Ads
27/11/2020,4454,506,credit,597.11,43.4,54,Google Search Ads
27/11/2020,8270,509,credit,206.35,14.3,11,Google Search Ads
27/11/2020,16433,505,credit,606.47,45.3,7,Google Search Ads
27/11/2020,15016,502,credit,762.53,63.6,10,Google Search Ads
27/11/2020,2994,512,credit,112.31,39.6,15,Google Search Ads
27/11/2020,3718,502,credit,46.34,7.4,10,Google Search Ads
27/11/2020,13695,506,credit,204.9,42.6,23,Google Search Ads
27/11/2020,15589,510,credit,339.36,35.5,10,Google Search Ads
27/11/2020,16205,505,credit,718.58,59.7,52,Google Search Ads
27/11/2020,6720,504,credit,75.67,10.3,12,Google Search Ads
27/11/2020,8328,515,credit,12.28,31,7,Google Search Ads
27/11/2020,8264,511,credit,611.55,25.6,34,Google Search Ads
27/11/2020,3125,507,credit,232.88,38.2,28,Google Search Ads
27/11/2020,4301,502,credit,249.04,25.6,19,Google Search Ads
27/11/2020,7678,505,credit,5.09,4.4,6,Google Search Ads
27/11/2020,12645,509,credit,162.34,20.1,10,Google Search Ads
27/11/2020,11435,513,credit,228.22,33,14,Google Search Ads
27/11/2020,3026,515,credit,200.38,39.7,19,Google Search Ads
27/11/2020,4626,505,credit,200.26,45.1,23,Google Search Ads
27/11/2020,12787,502,credit,420.35,11.1,30,Google Search Ads
27/11/2020,11709,511,credit,144.95,24.9,20,Google Search Ads
27/11/2020,359,508,credit,325.72,39.7,33,Google Search Ads
27/11/2020,6276,513,credit,6.31,9.6,6,Google Search Ads
27/11/2020,19764,515,credit,316.31,16.2,35,Google Search Ads
27/11/2020,8845,501,credit,165.93,14.6,10,Google Search Ads
27/11/2020,10465,503,credit,250.56,28,15,Google Search Ads
27/11/2020,19448,508,credit,53.16,13.1,6,Google Search Ads
27/11/2020,1262,502,credit,58.57,13.8,10,Google Search Ads
27/11/2020,6849,503,credit,572.32,9.2,21,Google Search Ads
27/11/2020,17269,509,credit,261.08,27.8,30,Google Search Ads
27/11/2020,14340,506,credit,693.87,82.5,75,Google Search Ads
27/11/2020,5325,501,credit,541.84,40.2,29,Google Search Ads
27/11/2020,8629,511,credit,271.34,12.5,29,Google Search Ads
27/11/2020,19206,508,credit,49.83,22.8,11,Google Search Ads
27/11/2020,11444,509,credit,69.95,13.4,8,Google Search Ads
27/11/2020,11042,510,credit,373.09,23.7,20,Google Search Ads
27/11/2020,18681,510,credit,162.44,24.1,9,Google Search Ads
27/11/2020,12692,508,credit,339.83,50.1,23,Google Search Ads
27/11/2020,4490,508,credit,170.22,15.5,8,Google Search Ads
27/11/2020,19334,501,credit,87.33,17.2,7,Google Search Ads
27/11/2020,10616,510,credit,153.94,11.1,17,Google Search Ads
27/11/2020,17564,505,credit,156.88,9.8,8,Google Search Ads
27/11/2020,10754,506,credit,110.04,11.2,10,Google Search Ads
27/11/2020,19651,502,credit,142.41,12.9,13,Google Search Ads
27/11/2020,5375,508,credit,600.37,55,64,Google Search Ads
27/11/2020,2091,508,credit,610.28,75.4,62,Google Search Ads
27/11/2020,2168,515,credit,145.7,29.5,19,Google Search Ads
27/11/2020,7676,508,credit,97.44,10,13,Google Search Ads
27/11/2020,3839,503,credit,0.51,10.7,6,Google Search Ads
27/11/2020,5598,503,credit,646.42,28.1,25,Google Search Ads
27/11/2020,16636,502,credit,140.15,33.6,18,Google Search Ads
27/11/2020,1707,507,credit,148.02,16.5,16,Google Search Ads
27/11/2020,7835,506,credit,391.74,25.1,14,Google Search Ads
27/11/2020,10956,505,credit,830.09,75.9,25,Google Search Ads
27/11/2020,14154,506,credit,483.1,50.7,26,Google Search Ads
27/11/2020,1760,513,credit,2.02,16.1,6,Google Search Ads
27/11/2020,7154,503,credit,661.5,27.6,52,Google Search Ads
27/11/2020,16074,503,credit,74.53,45,7,Google Search Ads
27/11/2020,16542,508,credit,13.69,2.5,7,Google Search Ads
27/11/2020,8546,507,credit,172.93,36.4,21,Google Search Ads
27/11/2020,2256,515,credit,285.24,22.9,20,Google Search Ads
27/11/2020,5022,502,credit,70.1,6.2,7,Google Search Ads
27/11/2020,1612,514,credit,747.09,54.1,15,Google Search Ads
27/11/2020,4318,507,credit,259.57,19.9,12,Google Search Ads
27/11/2020,1752,503,credit,322.57,30,29,Google Search Ads
27/11/2020,11822,509,credit,109.67,49.2,7,Google Search Ads
27/11/2020,5556,515,credit,345.35,64.2,24,Google Search Ads
27/11/2020,19767,503,credit,79.22,10.9,11,Google Search Ads
27/11/2020,5810,515,credit,477.16,13.8,52,Google Search Ads
27/11/2020,13100,511,credit,56.26,21.4,10,Google Search Ads
27/11/2020,14301,514,credit,56.65,23.7,9,Google Search Ads
